latitude,longitude,altitude,geometry,coordinates,@id,name,ref:FFVL,free_flying:hanggliding,free_flying:paragliding,free_flying:site,leisure,sport,surface,type,website,landuse,note,access,ele,free_flying:official,free_flying:site_orientation,lit,network,operator,ref,source,free_flying:tandem,free_flying:network,natural,alt_name,wheelchair,building,building:levels,free_flying:retail,free_flying:school,club,phone,free_flying:rigid,area,aircraft,contact:website,source:date,free_flying:guest-guidelines,free_flying:no-flight-time,description,intermittent,inscription,fixme,crop,free_flying:ground_handling,name:en,free_flying,free_flying:orientation,free_flying:club,orientation,covered,fee,indoor,source:website,aeroway,mapillary,aircraft:type,aircraft:type2,length,width,abandoned:leisure,official_name,local_ref,free_flying:shop,shop,opening_hours:signed,description:it,operator:website,tourism,addr:city,addr:housenumber,addr:postcode,addr:street,opening_hours,fixme2,board_type,check_date,information,communication:radio,frequency,height,man_made,tower:construction,tower:type,contact:webcam,display:digital,monitoring:weather,recording:automated,recording:remote,weather:anemometer,weather:thermometer,weather:wind_vane,amenity,email,fax,free_flying:repair,ref:FR:SIRET,contact:facebook
43.7963497,6.9482017,,Point,,node/1871183710,Atterrissage Au Gré de l'air,,,yes,landing,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.8005082,6.9558466,,Point,,node/1871200006,Gréolières 300,,,yes,takeoff,,free_flying,,,,,,,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.6665716,6.7851051,,Point,,node/2300459426,Décollage Ceillac,,,yes,takeoff,,free_flying,,,http://parapente05.com/,,,,1820,yes,,,FFVL,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.6670407,6.7871436,,Point,,node/2300459863,Décollage supérieur Ceillac,,,yes,takeoff,,free_flying,,,http://parapente05.com/,,,,1900,yes,,,FFVL,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.776137,2.990955,,Point,,node/2391803106,Taillerie landing,,,,landing,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1437549,4.6251292,,Point,,node/2448140511,La Paille,,,,takeoff,,free_flying,,,,,,,800,,"N,NW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7730906,2.9640511,,Point,,node/2467960725,,,,,takeoff,pitch,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Décollage parapente,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7713803,2.9651553,,Point,,node/2467961379,,,,,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Décollage PARAPENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.8004299,6.9558397,,Point,,node/2527906921,,,,,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.639493,6.5471139,,Point,,node/2724879968,,,,yes,takeoff,spot,free_flying,,,,,,,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.8477305,6.2132358,,Point,,node/2808761221,Les passagers du vent,,,,,,free_flying,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1592384,2.7057371,,Point,,node/2814058751,Parapente Puy Mary,,,,,,free_flying,,,https://www.parapente-puy-mary.com/,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,sports,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4341323,4.4753943,,Point,,node/2934478636,Décollage parapente,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1085,4.61891,,Point,,node/2936014533,Décollage de Fayolle,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.10427,4.62328,,Point,,node/2936014534,Décollage de la Croix de Saburin,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.621342,6.7497905,,Point,,node/2939297294,Aire de Décollage de Fort du Truc,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.56861,6.76306,,Point,,node/2939297296,Aire de décollage Les Charmettes,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.58306,6.80389,,Point,,node/2939297297,Aire de décollage de Cachette,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.55201,6.77338,,Point,,node/2939297298,Aire de décollage du l'Ours- Peisey Nancroix,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9369821,6.8507621,,Point,,node/2940263645,Planpraz,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.99304,2.80986,,Point,,node/2983575366,Atterrissage de la Boyle,,,,landing,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0047153,2.8171651,,Point,,node/2983575367,Décollage Brezons - Rocher de la Boyle,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9848066,2.8204987,,Point,,node/2983575368,Décollage de Vidèche,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3439357,4.7075264,,Point,,node/3010787360,,,,,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3791967,6.7240808,,Point,,node/3030544965,Aire de Décollage le Hucel,,,,takeoff,,free_flying,,,,,,,960,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.10332,3.93009,,Point,,node/3057880526,,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.111,3.9168,,Point,,node/3057880733,,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1034027,3.0882553,,Point,,node/3096001861,Évasion Parapente,,,,,sports_centre,free_flying,,,http://www.millau-evasion.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evasion paragliding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.09885,6.06918,,Point,,node/3149202734,,,,,landing,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.099567,6.0603347,,Point,,node/3149202735,,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7040646,6.9792715,,Point,,node/3390881640,,,,,takeoff,,free_flying,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7041306,6.9811783,,Point,,node/3390881641,Kennedy,,yes,yes,takeoff,,free_flying,,,,,,,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.70396,6.980623,,Point,,node/3390881644,,,,,takeoff,,free_flying,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.8003467,6.8161287,,Point,,node/3629214246,Atterrissage Bleine,,,yes,landing,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.8135481,6.8093588,,Point,,node/3629226393,Décollage Delta Bleine,,yes,,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.29961,4.71618,,Point,,node/3632177482,,,,,landing,,free_flying,grass,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3022413,4.7208519,,Point,,node/3632177484,,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.93566,4.19125,,Point,,node/3708181008,Site de vol libre de Chaudeyrolles,,,,takeoff,pitch,free_flying,,,,,,,,,,,,,,BDTopo IGN,,,,,,,,,,,,,,,,,,,Site de vol libre,,,,,,,,,,,,,,,,,,,,,,Chaudeyrolles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3126339,5.2781483,,Point,,node/3719678200,,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3075692,5.8869946,,Point,,node/3758620269,Prevol Ecole de Parapente,,,,,,free_flying,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3787712,7.3567928,,Point,,node/3778284133,,,,,takeoff,piste,free_flying,,,http://www.baratongaflyers.it/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partenza voli in parapendio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8031997,6.7476007,,Point,,node/3782443792,Cote Belle,,,yes,takeoff,,free_flying,,,,,,,2450,no,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8151662,6.7222508,,Point,,node/3782447550,Clos La Cime,,,,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.93358,3.79321,,Point,,node/3809293326,,,,,,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.92167,3.78149,,Point,,node/3809307305,,,,,landing,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.41792,6.35154,,Point,,node/3812841657,Col Saint-Jean,,,,landing,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,Aire d'atterrissage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.41173,6.38396,,Point,,node/3812841658,Dormillouse,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,Aire de décollage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.40135,6.37359,,Point,,node/3812841659,Plateau de Lachau NO,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,Aire de décollage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.39497,6.37213,,Point,,node/3812841660,Plateau de Lachau SE,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,Aire de décollage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5114617,2.8659181,,Point,,node/3824342264,"Aire de décollage, Site de décollage Puy de Chambourguet",,,,takeoff,pitch,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.50321,2.8516559,,Point,,node/3824342265,"Aire d'atterrissage, Site d'atterrissage Super-Besse le Madalet",,,,landing,pitch,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5087972,2.8256008,,Point,,node/3824348402,"Aire de décollage, Site de décollage le Paillaret",,,,takeoff,pitch,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.46812,3.35115,,Point,,node/3859255874,,,,,landing,,free_flying,,,,,Position à corriger,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4677199,3.3578818,,Point,,node/3859255968,,,,,takeoff,,free_flying,,,,,Position à corriger,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.7209533,6.6456735,,Point,,node/3890705112,Col de Moussière,,,,takeoff,,free_flying,,,,,,,2250,,"s,sw",,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.6880764,6.6156756,,Point,,node/3890705113,La friche de Saint-Crépin,,,,landing,,free_flying,,,,,,,920,,,,,,,survey + GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5464418,6.4564976,,Point,,node/3896507290,,,,,landing,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.5685199,6.4325269,,Point,,node/3917305145,Décollage du Mont Guillaume,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4408439,7.4569485,,Point,,node/3918134190,,,,,landing,,free_flying,,,,,,,,yes,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1421971,5.7054232,,Point,,node/3920989545,Site de vol-libre du Poizat-Lalleyriat,,,,takeoff,,free_flying,,,,,,,,yes,"N,NW,W",,ffvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://federation.ffvl.fr/sites_pratique/voir/1664,,,,,,,,,,,,,,http://lesmilans.com/site/,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1696188,7.1983182,,Point,,node/3921993523,,,,yes,landing,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2132439,7.1638588,,Point,,node/3921994231,Décollage Loutze,,,yes,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3205579,7.0686788,,Point,,node/3921994233,Décollage Roc d'Orsay,,,yes,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.6404829,6.5453705,,Point,,node/3935815831,Décollage de Serre Buzard,,,,takeoff,,free_flying,,,,,,,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.13972,5.82444,,Point,,node/4020089170,Aire d'Atterrissage Les Prés Gelés,,,,landing,,free_flying,,,http://lesmilans.com/site/,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1357363,5.8598167,,Point,,node/4020089171,Aire de Décollage La Charmante,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.9240226,5.4594791,,Point,,node/4270444864,Atterrissage de Rustrel,,,,landing,,free_flying,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0420323,5.6399939,,Point,,node/4270459678,Atterrissage de Banon,,,,landing,,free_flying,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0497718,5.6351525,,Point,,node/4270459807,Décollage de Grou de Bane,,,,takeoff,,free_flying,,,,,,,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0542595,5.676201,,Point,,node/4270474342,Atterrissage de Gamby,,,,landing,,free_flying,,,,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0547603,5.6828422,,Point,,node/4270474343,Décollage de Gamby,,,,takeoff,,free_flying,,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1817269,5.4588702,,Point,,node/4316570290,,,,,landing,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 11/2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1826749,5.4664067,,Point,,node/4316570292,,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 11/2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3163601,4.1563764,,Point,,node/4319222922,Courry,,,yes,landing,,free_flying,,,http://www.parapentesud.com/,,,,,,,,,Parapente Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3136318,4.1450773,,Point,,node/4319234272,Site de vol libre Saint-Sebastien,,,yes,takeoff;toplanding,,free_flying,,,https://parapente-sud.com/,,,,,,,,,Parapente Sud,,,,,,,,,,,,,,,,,,,,,"Petit site en bordure du Gard, à environ 30' de Seynes, avec un dénivelé de 180 m. Utilisé par vent de nord, vol de pente, thermique et dynamique.",,,,,,,,,,,,,,,,,,,,,,Saint-Sebastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.848661,6.212785,,Point,,node/4360383476,Les Grands Espaces,,,,,,free_flying,,,http://grandsespaces-parapente-annecy.com/,,,,,,,,,,,,,,,,,,,,yes,,+33 4 50 60 79 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,Talloires,150,74290,Chemin de Pré Monteux,Mo-Su 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,
46.3800874,6.7246465,,Point,,node/4527980076,balise pioupiou,,,,,pitch,free_flying,,,https://pioupiou.com/fr/289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4774544,6.5852899,,Point,,node/4530574720,,,,yes,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9167489,2.4929667,,Point,,node/4564811965,Décollage Carnéjac Vol Libre,,,,takeoff,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9110619,2.4942251,,Point,,node/4564811966,Atterissage Carnéjac Vol Libre,,,,landing,,free_flying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6629597,5.8214543,,Point,,node/4585136486,Décollage du Chat,,,,takeoff,,free_flying,,,,,,,1492,,,,,,,relevé au GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.71942,3.1225,,Point,,node/4652155360,,,,,takeoff,,free_flying,,,,,,,,,,,,,,"data.gouv.fr:Le ministère des droits des femmes, de la ville, de la jeunesse et des sports - 11/2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
